"","ensembl.id","Symbol","moduleColor","GS.AUC.urea","GS.prot.int","GS.carb.int","GS.fgf21.serum","GS.creat.D2","p.GS.AUC.urea","p.GS.prot.int","p.GS.carb.int","p.GS.fgf21.serum","p.GS.creat.D2","MM.paleturquoise","p.MM.paleturquoise","MM.maroon","p.MM.maroon","MM.darkseagreen4","p.MM.darkseagreen4","MM.lightsteelblue1","p.MM.lightsteelblue1","MM.cyan","p.MM.cyan","MM.darkred","p.MM.darkred","MM.darkslateblue","p.MM.darkslateblue","MM.skyblue1","p.MM.skyblue1","MM.skyblue2","p.MM.skyblue2","MM.plum2","p.MM.plum2","MM.darkorange","p.MM.darkorange","MM.mediumorchid","p.MM.mediumorchid","MM.grey","p.MM.grey"
"ENSMUSG00000019278","ENSMUSG00000019278","Dpep1","paleturquoise",-0.301960962795737,0.0394860355780142,-0.149372651400741,0.101065998980626,0.159943231185226,0.195695062586329,0.86872332980717,0.529647757384136,0.67159020056136,0.50057333032677,0.525838266882666,0.0172500001049857,-0.01388843187555,0.953657720118913,-0.572264533116793,0.00837164668097888,-0.345308241307104,0.135923867434762,0.0594027762256269,0.803537934351743,0.0743587060381065,0.755373748228541,0.439498365969842,0.0525100903809776,-0.265498894916989,0.257908876906101,0.26005961381614,0.268153341972806,0.097027509823269,0.684049962056894,0.324213867083775,0.163143040967994,0.456674846183401,0.042958529078275,0.207752507332823,0.37944481826459
"ENSMUSG00000030747","ENSMUSG00000030747","Dgat2","paleturquoise",-0.269034016440783,0.0156303752344485,-0.144192276071425,0.100941703860838,-0.00822356455667725,0.251385622882607,0.947852432320279,0.544176559231322,0.671972474741669,0.972550822998664,0.455911821021453,0.0433520747346609,0.198866628376536,0.40060767296992,-0.36178357090436,0.117019730208198,0.0231224509834853,0.922916314030151,0.111173795312405,0.640770339773082,0.300740482734782,0.197597485153826,-0.0677621711534561,0.77652144794506,0.174384159254434,0.462146295117801,0.0892129404460501,0.70838197883414,0.275120051771745,0.24040380959158,0.484292110287524,0.0304763778834439,0.115654494817238,0.627283543351199,0.0657515351291365,0.782998269071576
"ENSMUSG00000029101","ENSMUSG00000029101","Rgs12","paleturquoise",-0.355100558353116,0.0923414040521249,-0.350000474509929,0.100537261823321,-0.187144911506632,0.124445673310926,0.698606746431753,0.130334223872583,0.673216887196894,0.429489430461096,0.362902620879229,0.115808055684056,-0.2374664462222,0.313398121321483,-0.2824459490102,0.227600747212779,0.267848835496551,0.253560768873635,0.223985856731802,0.342450639102276,0.401878196288536,0.0790107069200167,-0.24641332488163,0.294962844293381,0.0403624585818947,0.865834521422934,0.0948208238441404,0.690891752196687,0.19490238134344,0.410253693548427,0.538927361733603,0.014210284043461,0.0818552198630379,0.73154336611997,0.159173857354588,0.502663040273468
"ENSMUSG00000037772","ENSMUSG00000037772","Mrpl23","paleturquoise",-0.448106643211699,-0.0755121147744394,-0.327507841314043,0.0989518885730768,-0.101127748524262,0.0475393239567518,0.751692748120405,0.158663329694231,0.678102724888295,0.671400316438676,0.604919858734909,0.00471734984332754,0.142652119299248,0.548530669775927,-0.670463693366858,0.0012159548779029,-0.273363238400641,0.243541600572002,0.25282345059878,0.282172273564642,0.375310122979787,0.10297172519214,0.304288750642742,0.192100718273314,-0.498104760424442,0.0254094257934239,-0.055435538402924,0.816436982907673,-0.342450971414069,0.139409265271577,0.523210982435979,0.0179186000152753,0.615405720880313,0.00387295309628418,-0.0304726992756786,0.898519215188702
"ENSMUSG00000044847","ENSMUSG00000044847","Lsm11","paleturquoise",-0.305424451204299,-0.068326880529207,-0.252062771160339,0.0987438838153501,-0.233319769919967,0.190363281227377,0.774704892634259,0.283671845338031,0.678744682360375,0.322172043746318,0.163299011577078,0.491508125781473,-0.254784074640035,0.278329871495866,-0.171849942059728,0.468778735477849,0.0375578877051897,0.87508435696194,0.0340859189485967,0.886556874426965,0.320856048116875,0.167798467728449,0.000681767712300793,0.997723941453738,-0.214059507045235,0.364813632703903,0.0979074815102829,0.681328187275012,-0.0218183787558983,0.927252361032707,0.15286034626954,0.519968933970544,0.111688317680969,0.639216017756327,-0.00516902162338172,0.982744603475694
"ENSMUSG00000022602","ENSMUSG00000022602","Arc","paleturquoise",-0.300102489259945,0.136469606867913,-0.193199158027911,0.0984083994268338,-0.134885726609014,0.198596860467705,0.566165278974404,0.414436449816334,0.67978052436197,0.570722665881493,0.218714370049167,0.354225004448153,-0.0347115470401635,0.884487923823679,-0.209663800597922,0.374976546232584,-0.0689398551595517,0.772734352981129,-0.0634119949498263,0.790551893465629,0.273785289936526,0.242785399999967,0.0345554725814744,0.885003994813267,-0.0815936139347824,0.732371141406232,0.436021860897465,0.0546263313114784,0.118427719455896,0.618992524691707,0.126649177907725,0.594675225255193,0.0556720973060299,0.81566652735451,-0.247849498790685,0.292066796811727
"ENSMUSG00000029068","ENSMUSG00000029068","Ccnl2","paleturquoise",-0.145206827603284,-0.0738421051274883,-0.160296075164138,0.0982781538337337,-0.0642181083920444,0.541316973414314,0.757024085959246,0.499616374592833,0.680182819831463,0.787947144920679,0.185359301515226,0.433983798792525,0.304758741790804,0.191380421271619,-0.150916759043158,0.525352349759915,-0.351933256756841,0.128079859101445,-0.411980376386531,0.0710846789957034,0.404361826334526,0.0770039590905211,0.355687458814207,0.123780413481324,-0.0695546855093256,0.770759192067213,-0.0109729851432802,0.963378772535106,-0.100004744134573,0.674856618110474,-0.251115071635584,0.285546984607755,0.051346250594864,0.829780565728894,-0.20654467277438,0.382283881718536
"ENSMUSG00000006221","ENSMUSG00000006221","Hspb7","paleturquoise",-0.413715868785695,-0.20436143185827,-0.182002866362668,0.0977214187491184,-0.311904941866193,0.0697852884933681,0.387445757680015,0.442498719611618,0.68190336951593,0.180651502599569,0.508405039404789,0.0220837459271963,0.203215543206068,0.39017045903331,-0.455212887123758,0.0437149988399662,-0.0565077057079572,0.81294631805928,0.136548286545998,0.565939306407456,0.465723137125638,0.0384988874071603,-0.00899607590115332,0.96997334675696,-0.100109135412101,0.674535064546797,0.179609882022711,0.448622343621683,0.263046076811449,0.262497416158418,0.514143754236369,0.0203867509283961,0.248328711955459,0.291104360434189,-0.0214462135633301,0.928490179686806
"ENSMUSG00000051728","ENSMUSG00000051728","Fam243","paleturquoise",-0.389025117747591,0.0398776806268287,-0.261523656503972,-0.0965181723521257,-0.0378862772111983,0.0900213267331879,0.867432214800876,0.265371177351208,0.685627073937544,0.874000456496376,0.379788104569667,0.0986031855699682,-0.0440333424144787,0.853752984179419,-0.345848377837741,0.135271962183514,-0.238984260024337,0.310222888486395,-0.0658931308912405,0.782541694036682,0.272135695983607,0.245749604697577,0.24650661574101,0.294774191195474,-0.208356827733169,0.378028799261128,0.112288877220637,0.637403615762655,0.264479034774099,0.259810537236286,0.202489427544552,0.391902514550816,0.25318533249181,0.281460602147856,0.353303525994057,0.126498468243967
"ENSMUSG00000097743","ENSMUSG00000097743","Gm16973","paleturquoise",-0.314162181058945,0.192966127328782,-0.310354378541071,-0.0951455333494469,0.10010053892203,0.177349200888489,0.41501050989816,0.182943966236993,0.689883532205997,0.674561542026071,0.24025906641496,0.307571075847026,-0.235908842899618,0.316676829691058,-0.302404729466177,0.195006392635594,-0.151974610101278,0.52241904853782,0.0548301545364826,0.818409412168401,0.171640076948861,0.469330133451729,0.171150029818235,0.470618954457867,-0.327648384838061,0.158474106756807,0.233894118894298,0.320948131446683,0.0270328828732727,0.909927120137089,0.184927012082279,0.435075588941558,0.262582386156,0.263370602964626,0.0851061228042192,0.721280914225423
"ENSMUSG00000074646","ENSMUSG00000074646","6430550D23Rik","paleturquoise",-0.19985224907516,-0.114221483820999,-0.115691977479928,0.0946288362837761,0.205299166238149,0.398228901104779,0.631584765552198,0.627171192532015,0.691488107707079,0.385223917042588,0.321327723821261,0.167139076321537,0.0788566106793531,0.741048497190157,-0.384117108431926,0.094509977916772,-0.190825163306633,0.420304726524502,0.0941178537017697,0.693076183377997,0.210684395592514,0.372602797951045,0.224518196276806,0.341274474526684,-0.256578041388423,0.274842732803562,-0.0540484504790949,0.820957871536927,-0.456273665736992,0.0431651008183006,0.231300461878071,0.326497147331448,0.344362973456577,0.137070062594057,-0.0795837971307533,0.738740049894411
"ENSMUSG00000003500","ENSMUSG00000003500","Impdh1","paleturquoise",-0.299188826281977,-0.0223105562774968,-0.250979041104122,0.0943724387327145,-0.147433611837115,0.200033923946051,0.92561562978748,0.285816764359949,0.692284807557612,0.535064782342486,0.390918672680761,0.0883321534625848,0.0135286348738795,0.954857087033492,-0.40315457746731,0.077974609880962,0.189016911054564,0.424804286636966,0.375912316690513,0.102376213475053,0.431253764457639,0.0576336560399042,-0.225034282889802,0.340136478532593,-0.010904044197825,0.963608709627825,0.0267731219763075,0.91078931561999,-0.0744808375619696,0.75498373458989,0.612257526537636,0.00411213199383575,0.230352080628537,0.328540296320441,-0.28784614570052,0.21845292375694
"ENSMUSG00000062410","ENSMUSG00000062410","Hsd3b3","paleturquoise",0.160791863825119,0.0433478475000043,0.105684459640422,-0.0937456384031409,0.162577319097263,0.498273237008029,0.856006772983885,0.657441674831589,0.694233762917246,0.493450857975522,0.086114658243614,0.718106375529408,0.245259081366023,0.297303071159506,-0.0907272184286478,0.703644857199926,-0.100467994994705,0.673430093825418,0.115003820524474,0.62923513631116,-0.194908744557169,0.410238109965407,0.0346410501504078,0.884721021130148,0.0554685104410508,0.81632958557855,0.166748226846173,0.482275248760391,0.0800621721350474,0.737222623814764,0.133927470711059,0.573487635008027,0.0895267484463753,0.707399438155986,-0.414080716269573,0.0695144014492958
"ENSMUSG00000046675","ENSMUSG00000046675","Tmem251","paleturquoise",-0.139698279285889,0.0482947494649262,-0.122448824871492,0.0937284717504116,0.123342469200558,0.556925035360495,0.839767314096928,0.607049253448318,0.694287166494731,0.604407833981854,0.508056491283229,0.0221903180645253,0.0626510333828599,0.79301270917474,-0.53149146390945,0.0158790067787573,-0.421633777704118,0.0640818252496288,0.0137953002501854,0.953968161049629,-0.0492564734991145,0.836617229640198,0.550335021625299,0.0119272554947661,-0.377368267993059,0.100946763513752,0.026219068283522,0.912628644116613,-0.00345905467759976,0.988452416592039,0.24849799483097,0.290764844430245,0.509449303417932,0.0217668818688875,0.419114542964067,0.0658569327423756
"ENSMUSG00000033793","ENSMUSG00000033793","Atp6v1h","paleturquoise",0.0623425103264303,-0.389886689517766,0.698799386447875,0.0937005290204691,-0.11003717944632,0.794010956752439,0.0892498304897038,0.000608646355193163,0.694374096235051,0.644209045589244,0.0596683641998791,0.802676109032483,0.225536343934986,0.339031544930317,-0.0162231323262202,0.945877542947522,-0.472249442733131,0.0355117902303361,-0.143963412954776,0.544822573459965,-0.717168332404718,0.000372429773111114,0.397227659380249,0.0828723796722982,0.0509468351220631,0.831086350689801,0.349539996772842,0.130875438820646,0.398315463828665,0.0819568367418684,-0.146526429157277,0.537607877257294,0.0625772304938215,0.793251475355629,0.0108488487728253,0.963792803608248
"ENSMUSG00000110697","ENSMUSG00000110697",NA,"paleturquoise",-0.118009602941841,0.291005387493483,-0.546034797881332,0.0936286045871689,0.18969021243468,0.620239752918699,0.213214776733648,0.0127501524688298,0.694597869805896,0.423125882165008,0.408863456071186,0.0734637230235381,-0.113034708276611,0.635155561840299,-0.481561319360403,0.0315658584246825,-0.0677782903423148,0.776469580252394,0.18950632768289,0.423583917220453,0.349702878797371,0.13068381645813,0.159020177647234,0.503080956763146,-0.381475798351806,0.096992331307026,0.352875015327928,0.126991500882767,-0.0179941567292121,0.939978873417832,0.421528546643931,0.0641552435283889,0.4168293766552,0.0674988881337078,0.0357654779287784,0.881004210717327
"ENSMUSG00000030137","ENSMUSG00000030137","Tuba8","paleturquoise",-0.376683402672523,-0.0432610095611013,-0.298111535114593,0.0935731449855909,-0.390878657222211,0.1016173424706,0.856292358092566,0.201737241928336,0.694770434082608,0.0883676066812962,0.391988708089185,0.0873879938751655,-0.125189960272558,0.598962064916381,-0.340780552714234,0.141475759869808,-0.0230341836808934,0.923209738565238,0.0345860226446989,0.884902975400948,0.375682112148411,0.102603567409914,0.0674808295236938,0.777426884464927,-0.113957638089586,0.632377955106209,0.122059244264079,0.608202241936715,0.371066554407183,0.107239719386274,0.342862749361458,0.138903128337398,0.175914938590897,0.458163329342406,0.395474370087183,0.0843639215674814
"ENSMUSG00000041323","ENSMUSG00000041323","Ak7","paleturquoise",-0.0418728169380254,0.388299689166812,-0.449675299166976,0.0934851807161077,0.289765778176064,0.8608600382233,0.0906747050682949,0.046673831358552,0.695044167289334,0.215260128314075,0.00629766626281455,0.978977650628341,-0.213364049627217,0.366410970346541,-0.0991205133204799,0.677582461152379,0.0951730229368215,0.689798200357522,0.0595439284771174,0.803079872121181,0.254385333601849,0.27910866941007,-0.0112260254018703,0.962534837380048,-0.21706885392333,0.357947670645366,-0.0117976812530788,0.960628403995621,-0.382204630908726,0.0963026568216309,0.0420495751897357,0.860278197130764,0.11076715321178,0.641999785753688,-0.0293434133912345,0.902262405419239
"ENSMUSG00000051262","ENSMUSG00000051262","Nat8f3","paleturquoise",-0.325880877729468,0.0171800860265378,-0.234262717982555,-0.0933215941428209,0.151899668169283,0.160865196430974,0.94268990554132,0.320164127405424,0.695553323730594,0.52262660058515,0.486859812656572,0.0294790695364646,0.363485374574475,0.115180646012973,-0.478400713983132,0.0328646293118925,-0.373476177108357,0.104800816228667,-0.115549040487183,0.627599675329339,0.355517303137391,0.123973025769543,0.383236227599774,0.0953326199291487,-0.224031494270997,0.342349713662193,0.0919317909230743,0.699884070577323,0.0307597552442043,0.897568050171879,0.197118233687188,0.404846512252925,0.351188663600738,0.128945036365291,0.160706383332649,0.498504686320403
"ENSMUSG00000023153","ENSMUSG00000023153","Tmem52","paleturquoise",-0.0510948030855831,-0.224553611425094,0.249730032545859,0.0932896003878497,-0.0530328117316685,0.830602558049777,0.341196311323712,0.288301187989098,0.69565291764491,0.824271567230276,0.310727155331086,0.1823910371458,0.172786922705797,0.46632092141462,-0.249793983249538,0.288173660492212,-0.274598203180764,0.241333136955289,-0.0636109763497558,0.789908736278017,-0.151815946347736,0.522858514345068,0.290318193726911,0.214347055211616,0.0984220340258557,0.679738415372529,-0.0250930582542043,0.916368042550249,0.114745748085986,0.630009839950729,0.116524689653827,0.624677255936128,0.145695834171222,0.539941127726479,0.00992831020508924,0.966863340359273
"ENSMUSG00000022792","ENSMUSG00000022792","Yars2","paleturquoise",-0.197600476155976,-0.191549404658594,0.280829488738477,0.0924109158686646,0.00348577229181236,0.403674915279936,0.41850976586175,0.230386760296926,0.698390060338063,0.988363229229889,0.35149149280596,0.128592666220164,0.0998963954576094,0.675190418923291,-0.38497672329451,0.0937122168389998,-0.413684301562699,0.0698087632359489,0.150699383346003,0.525956060040058,-0.431493915097495,0.0574792477461623,0.41742775651268,0.067065994760323,-0.227200054654397,0.335385124869634,0.174833313330481,0.460975805395301,0.0116884950024997,0.96099251712548,0.249590174855504,0.288580206771751,0.410438165803236,0.0722544795440654,0.0577859219275039,0.808789256702274
"ENSMUSG00000038253","ENSMUSG00000038253","Hoxa5","paleturquoise",-0.322831832686114,-0.12976834621143,-0.100463004677485,0.0921683652396782,-0.0474703951018487,0.165048253305507,0.585555119020959,0.673445455188072,0.699146250079591,0.842469320319031,0.117754612884719,0.621000870682371,0.33290258435311,0.151511645707687,0.0195166615995201,0.934910329813325,-0.206250749268791,0.38297655618186,-0.568882503567679,0.0088550726233249,0.455250143252385,0.0436955945481004,0.198915113450154,0.400490473332292,0.159786187263539,0.500999537903356,-0.164994737649525,0.486958196052166,-0.330138087284336,0.155147893855445,-0.31508921026934,0.176004949221637,-0.208839135086884,0.376900813697266,0.0531924898028047,0.823750398966992
"ENSMUSG00000074415","ENSMUSG00000074415","Mir100hg","paleturquoise",-0.409563474015186,0.108865882605143,-0.371799143442581,0.0921112213771556,0.0224435920365957,0.0729243167402897,0.647759969262005,0.106493926898186,0.699324444796685,0.925173269875778,0.187567820236089,0.428428604981716,-0.0377092720948242,0.87458466259377,-0.127258083831493,0.592890199388521,-0.0889600865044583,0.709173993723469,-0.350078441844125,0.130242743514219,0.540665469239282,0.0138413604291198,0.146695648197735,0.537133086916243,0.0071588015572608,0.976103818286259,-0.0616556755104557,0.796234363620637,-0.208251203034476,0.378276080010004,-0.113651038867653,0.633300158596876,-0.0502329229311672,0.833421360724573,0.204047534918129,0.388191087386573
"ENSMUSG00000063623","ENSMUSG00000063623",NA,"paleturquoise",-0.318156770990439,0.110977199578502,-0.189396351007697,-0.0910736318045431,0.246392827545932,0.171606325750344,0.641364617150872,0.42385798267647,0.702562639369588,0.295004303977126,0.519396656574602,0.0189259887911793,0.104655952854217,0.660582988263284,-0.596701489509079,0.00548065056571128,-0.479064500907849,0.0325884580896844,0.0868558040825063,0.715776320001524,0.0339539781574835,0.886993292993059,0.545896330856181,0.0127773921993761,-0.541970503794837,0.0135694633434097,0.129994821269937,0.584895249251729,-0.182219277855342,0.441947088485017,0.289182429729536,0.21622710476921,0.619167047460872,0.003602416671504,0.290031026925051,0.214821386683764
"ENSMUSG00000114045","ENSMUSG00000114045",NA,"paleturquoise",-0.251567748529685,0.100777316423669,-0.149997316028125,-0.0903689837134368,0.11404563483159,0.284650355381739,0.672478173381304,0.527908098760621,0.70476458291905,0.632113370777567,0.511397544535084,0.0211853803827269,0.112716728983608,0.636113627819734,-0.557418020461906,0.0106658746334553,-0.363670447290019,0.114981903139295,0.182013878582624,0.442470640865809,0.0597512516777712,0.802407186408118,0.361753962772178,0.117051911978408,-0.415079773665569,0.0687766699265451,0.0205112051047907,0.93160070258979,-0.159599500616965,0.501506422507204,0.392214031197458,0.0871901286365155,0.541339839504951,0.0137003161973768,0.00316495135968966,0.989434185614854
"ENSMUSG00000035085","ENSMUSG00000035085","1700020L24Rik","paleturquoise",-0.271660934129452,0.150317517190029,-0.366501602596073,0.089832901929268,0.213709464286167,0.246606995435759,0.527017388195085,0.111972269900497,0.70644129292481,0.365617118954455,0.548675183585863,0.0122396347062748,-0.00495303882824914,0.983465507895326,-0.575182274986115,0.00797209302312172,-0.215853876584144,0.360710699768816,0.120074420682853,0.614090236360667,0.384867584543452,0.0938132281719285,0.26305139009598,0.262487421185328,-0.310647608265649,0.182508931898863,0.118650443315002,0.618328555291063,-0.206127407644898,0.383267438210669,0.423933109368443,0.0624933749446432,0.466356032019945,0.0382009550791202,0.0571209030471364,0.810951447119201
"ENSMUSG00000001657","ENSMUSG00000001657","Hoxc8","paleturquoise",-0.249495755800613,0.0574297489612051,-0.427490914012818,0.0897023042295003,-0.112433856037707,0.288768668600531,0.809947124740025,0.0600943688000276,0.706849962696305,0.636966386893911,0.325663866833315,0.161160475838594,-0.182966841605933,0.440044324777534,-0.226467595468169,0.336987630732752,0.258596695863367,0.270951585501192,0.129993576941255,0.584898873930702,0.537944041039433,0.0144224799728271,-0.215659335791842,0.361154245364964,0.0409113377797466,0.864026173140983,-0.150119015917631,0.52756948093839,-0.161430920212617,0.496544566971444,0.424420836669544,0.0621602948495831,0.0572620178538083,0.810492526734663,0.0770440753360317,0.746811617311034
"ENSMUSG00000028150","ENSMUSG00000028150","Rorc","paleturquoise",-0.490593356680186,-0.249709772206903,-0.117970150056872,0.0886739363248066,-0.376642747505009,0.0280748595834541,0.288341597458155,0.620357491237605,0.710070649073643,0.101657251157429,0.417553364540066,0.0669753901937727,0.075894169620203,0.750474587595512,-0.394702022682121,0.0850272220912715,-0.119622184017277,0.615435003461525,0.0653859653573458,0.784177363030891,0.376939782435279,0.101365932586191,0.0900942756844881,0.705623627616849,-0.102811678012733,0.666229538699388,0.205602771892122,0.384506090680138,0.298595545771961,0.200970775871122,0.346069226805036,0.135006050204452,0.220497882294554,0.350215497768511,0.0490771869219604,0.837204294800982
"ENSMUSG00000037962","ENSMUSG00000037962","Rflna","paleturquoise",-0.129559879243159,0.33177596871008,-0.584193616485896,0.0885276193763416,0.326714710523195,0.586162798497109,0.15298629550659,0.00683525754633145,0.710529277023704,0.15973410218535,0.313141240117156,0.178837693437193,0.0286373316648259,0.904603835241708,-0.369026490251536,0.109336453723747,-0.135162612707663,0.569924815735281,-0.0798300765167105,0.737958724563714,0.555227250783864,0.0110438731759924,0.246228137326203,0.295337550117967,-0.256180420261605,0.275613272583656,-0.0974116123503044,0.682861459500516,-0.47376922619858,0.0348428316304462,0.095883656397738,0.687593539941826,0.293695395207984,0.208820472052507,-0.141683521390279,0.551276975605852
"ENSMUSG00000039058","ENSMUSG00000039058","Ak5","paleturquoise",0.00972024122847965,0.0551319035433,-0.0384077413398968,0.0860040559810452,0.241442697570073,0.96755743630515,0.817426137665163,0.872279727987266,0.718454299191366,0.305121237939073,0.203558415027603,0.389354062806271,0.144029085658126,0.544637162852755,-0.112459341235988,0.63688954025528,-0.090232190644905,0.705192308187404,-0.139994475766666,0.55608071710107,0.0774287634583818,0.745587373093389,0.158698567131315,0.503956086699343,0.0900425766293936,0.705785335095587,-0.465940131142701,0.0383965361015285,-0.709039711667259,0.00046493251182304,0.0214853631886783,0.928359960834104,0.0449548841648905,0.850724835301796,0.0597513217786804,0.802406958979668
"ENSMUSG00000000686","ENSMUSG00000000686","Abhd15","paleturquoise",-0.445552002449232,-0.213901935561623,-0.176841996048864,0.085476330309313,-0.17022029308629,0.0489751270387304,0.36517519660522,0.455759785113466,0.720115109488977,0.473069054261558,0.240904554406661,0.306233597001137,0.113073970858131,0.635037303050171,-0.188689437494243,0.425621894992705,0.103213483348824,0.664997859122964,0.0175823571479752,0.941350177764205,0.419424603174338,0.0656364830843878,-0.0822694903937239,0.730233112751381,0.0325689476941511,0.89157640447839,-0.227363337627293,0.335028499618941,-0.24534161750329,0.297135353903557,0.248600653728354,0.290559068961875,0.0261974463418517,0.91270043263143,0.335452191744668,0.148210996385706
"ENSMUSG00000031425","ENSMUSG00000031425","Plp1","paleturquoise",-0.249997631390507,-0.151113709855166,-0.167950865347009,0.085344992608504,-0.15780410115661,0.287767786502793,0.524805644744674,0.479076416118725,0.720528631549434,0.506393859218571,0.208545822505164,0.377586565767152,-0.00415068997649236,0.986143680721473,-0.110499997140072,0.642807996826648,-0.005686217758051,0.98101836664678,-0.175036288417412,0.46044735216078,0.386903274676546,0.0919422225360534,0.028344373108347,0.905575535505408,0.0892739515213059,0.708190916842291,0.0701464003052694,0.7688595723954,0.21641456689766,0.359434095552702,0.0642082625053259,0.787978946363836,-0.0430576524857998,0.856961208504172,0.196743332015071,0.405758609238061
"ENSMUSG00000026473","ENSMUSG00000026473","Glul","paleturquoise",-0.315408113967808,-0.0770775049857289,-0.18046745723524,0.0851153494375409,-0.249444165382139,0.175544127251048,0.746705206472677,0.446422780012167,0.72125185182164,0.288871675846855,0.369056729701706,0.109305159774769,0.045316531785724,0.849537022985498,-0.238859425468584,0.310483304507727,0.257197676921384,0.273644638633776,0.268898071677035,0.251634514592625,0.343054968244176,0.138667305545431,-0.320265608800221,0.168626400002897,0.166024232535011,0.484206063954669,-0.0675028424002077,0.777356030856182,0.0980256852353269,0.680962867912682,0.603587920233011,0.00483471940011609,0.0554624501585811,0.816349325042449,0.218168316813182,0.355457859819939
"ENSMUSG00000118502","ENSMUSG00000118502",NA,"paleturquoise",-0.285609935485012,-0.13767208144236,-0.0567100263644197,0.08495046492804,-0.365079770353898,0.222211262289408,0.562716030660836,0.812287999529516,0.721771266793268,0.113476557170271,0.216274011772841,0.359753873718233,-0.0806389170340371,0.735394408607094,-0.0995427319860693,0.67628039213023,0.32223364059575,0.165877619321719,0.208666289651623,0.377304833838576,0.297518717823053,0.202678660695762,-0.374115632539303,0.104160399068805,0.216180081099993,0.359967667174544,-0.177598227776201,0.453803946294822,0.182371152261329,0.441560176756551,0.439628033352714,0.0524323874600337,-0.0729677612007284,0.759819577577795,0.190774346072133,0.420430826935548
"ENSMUSG00000033152","ENSMUSG00000033152","Podxl2","paleturquoise",-0.210561185693347,0.135650519895479,-0.428086623261637,-0.084356282872381,0.178248373393627,0.37288891291324,0.568520090523355,0.0596995981441976,0.723644015172312,0.452125942567066,0.311924576734978,0.180622598567909,-0.21782929022861,0.356224542258173,-0.318576397707963,0.171010516587819,0.124306183712192,0.601564599478031,0.203012799653924,0.390653649271506,0.373591829822325,0.104684778633196,-0.00174943180232294,0.994159621273478,-0.210412007516204,0.373235497120813,-0.500233700200191,0.0246915478847588,-0.519585433833183,0.0188750915413249,0.372925004835041,0.105355104270343,0.272893347125805,0.244385293486363,0.273905580281034,0.242570149205741
"ENSMUSG00000045031","ENSMUSG00000045031","Cetn4","paleturquoise",-0.234566557371839,-0.0559192212374727,-0.197337526107475,0.0841253614626312,-0.135489727715826,0.319518727227258,0.814861836170223,0.404313516220947,0.724372244223396,0.568982857399693,0.279966486552083,0.231883196807926,0.0408834495395946,0.864118038671034,-0.159036121462678,0.503037591364833,-0.0934858560105724,0.69504206572357,-0.170589279487807,0.472095911648468,0.301407151663225,0.196556789390807,0.126058945674324,0.596407646555067,-0.00614429545758096,0.979489516019262,-0.244457998397647,0.298933911934264,-0.235105126479693,0.318376638823265,0.0871134984075361,0.714966731564464,0.0554151898570682,0.816503264261261,0.0802621797815738,0.736588468024339
"ENSMUSG00000025902","ENSMUSG00000025902","Sox17","paleturquoise",-0.124340283927876,0.222111842958108,-0.525342904408487,-0.0835866647030325,0.18141063173887,0.601464095150572,0.346609938377288,0.0173745093093942,0.726071952695719,0.444010159077516,0.0540418180665762,0.820979501513737,-0.152731269357144,0.520325647826667,-0.120748257747329,0.612088719432869,0.0450854894966942,0.850295833210339,-0.0717717484902921,0.763648165299136,0.464401672135111,0.0391267708163394,0.0865757560056502,0.716656467643694,-0.270841432054637,0.248091465626741,-0.189279097239659,0.424150287247672,-0.337664454809899,0.145387996346996,-0.0341150418496084,0.886460549277611,0.124050863717573,0.602317329689546,0.242425433499168,0.303096221752633
"ENSMUSG00000022340","ENSMUSG00000022340","Sybu","paleturquoise",0.0623793724893502,-0.00196172028872546,-0.327566632868436,-0.0835332042498884,0.0466123026248173,0.793891670434363,0.99345092197577,0.158584155782907,0.726240699757727,0.845283712034313,0.0334068970515991,0.888803197742822,0.0524413027959668,0.826202790202685,-0.0199993106703087,0.933304045685403,0.0210728015512389,0.929732304203844,-0.12943067236742,0.586539569584323,0.292495459171665,0.210773177389605,0.112888019424046,0.63559746350899,-0.0391929117022051,0.869689864951041,-0.544088108332495,0.0131374456590435,-0.239293934686797,0.30957744855273,-0.0947800652659037,0.69101834264567,0.0133292945874831,0.955521619176476,0.297634117470526,0.202495172452599
"ENSMUSG00000055334","ENSMUSG00000055334","Snupn","paleturquoise",-0.0305147338775832,-0.213841145062536,0.335220245510994,0.082122953602869,-0.0227856369114857,0.898379924436111,0.36531474126887,0.148509174673848,0.730696496762432,0.924036026857927,0.383244840293326,0.0953245513924688,0.354540417696447,0.125082972440633,-0.40521035775905,0.0763271252598864,-0.387896700416862,0.0910391701556426,0.143918377611714,0.544949736149882,-0.255046573463488,0.27781791232104,0.326593470339249,0.159898222197516,-0.160135743181311,0.500051104351996,0.338971488738697,0.143737919982995,0.000131797215081487,0.999559998911255,0.288416606998391,0.217500886743684,0.388529010239162,0.0904677850192337,-0.266313096527498,0.256397041267992
